Date,Price
12/1/2020,"Rp938,000.00"
12/2/2020,"Rp952,000.00"
12/3/2020,"Rp957,000.00"
12/4/2020,"Rp961,000.00"
12/5/2020,"Rp960,000.00"
12/6/2020,"Rp960,000.00"
12/7/2020,"Rp959,000.00"
12/8/2020,"Rp966,000.00"
12/10/2020,"Rp956,000.00"
12/11/2020,"Rp954,000.00"
12/12/2020,"Rp954,000.00"
12/13/2020,"Rp954,000.00"
12/14/2020,"Rp952,000.00"
12/15/2020,"Rp951,000.00"
12/16/2020,"Rp962,000.00"
12/17/2020,"Rp965,000.00"
12/18/2020,"Rp972,000.00"
12/19/2020,"Rp970,000.00"
12/20/2020,"Rp970,000.00"
12/21/2020,"Rp976,000.00"
12/22/2020,"Rp970,000.00"
12/23/2020,"Rp966,000.00"
12/24/2020,"Rp971,000.00"
12/25/2020,"Rp973,000.00"
12/26/2020,"Rp973,000.00"
12/27/2020,"Rp973,000.00"
12/28/2020,"Rp977,000.00"
12/29/2020,"Rp967,000.00"
12/30/2020,"Rp965,000.00"
1/2/2021,"Rp969,000.00"
1/4/2021,"Rp975,000.00"
1/5/2021,"Rp975,000.00"
1/6/2021,"Rp981,000.00"
1/7/2021,"Rp971,000.00"
1/8/2021,"Rp969,000.00"
1/9/2021,"Rp954,000.00"
1/10/2021,"Rp954,000.00"
1/11/2021,"Rp952,000.00"
1/12/2021,"Rp957,000.00"
1/13/2021,"Rp965,000.00"
1/14/2021,"Rp955,000.00"
1/15/2021,"Rp956,000.00"
1/16/2021,"Rp948,000.00"
1/17/2021,"Rp948,000.00"
1/18/2021,"Rp944,000.00"
1/19/2021,"Rp952,000.00"
1/20/2021,"Rp954,000.00"
1/21/2021,"Rp963,000.00"
1/22/2021,"Rp961,000.00"
1/23/2021,"Rp957,000.00"
1/25/2021,"Rp958,000.00"
1/26/2021,"Rp958,000.00"
1/27/2021,"Rp956,000.00"
1/28/2021,"Rp952,000.00"
1/29/2021,"Rp954,000.00"
1/30/2021,"Rp954,000.00"
2/1/2021,"Rp955,000.00"
2/2/2021,"Rp954,000.00"
2/3/2021,"Rp947,000.00"
2/4/2021,"Rp943,000.00"
2/5/2021,"Rp930,000.00"
2/6/2021,"Rp940,000.00"
2/8/2021,"Rp940,000.00"
2/9/2021,"Rp943,000.00"
2/10/2021,"Rp945,000.00"
2/11/2021,"Rp945,000.00"
2/13/2021,"Rp940,000.00"
2/15/2021,"Rp940,000.00"
2/16/2021,"Rp935,000.00"
2/17/2021,"Rp922,000.00"
2/18/2021,"Rp925,000.00"
2/19/2021,"Rp923,000.00"
2/20/2021,"Rp930,000.00"
2/21/2021,"Rp930,000.00"
2/22/2021,"Rp930,000.00"
2/23/2021,"Rp938,000.00"
2/24/2021,"Rp938,000.00"
2/25/2021,"Rp934,000.00"
2/26/2021,"Rp922,000.00"
2/27/2021,"Rp917,000.00"
2/28/2021,"Rp917,000.00"
3/1/2021,"Rp923,000.00"
3/2/2021,"Rp923,000.00"
3/3/2021,"Rp928,000.00"
3/4/2021,"Rp923,000.00"
3/5/2021,"Rp918,000.00"
3/6/2021,"Rp923,000.00"
3/7/2021,"Rp923,000.00"
3/8/2021,"Rp924,000.00"
3/9/2021,"Rp915,000.00"
3/10/2021,"Rp930,000.00"
3/11/2021,"Rp930,000.00"
3/12/2021,"Rp929,000.00"
3/13/2021,"Rp926,000.00"
3/15/2021,"Rp924,000.00"
3/16/2021,"Rp927,000.00"
3/17/2021,"Rp927,000.00"
3/18/2021,"Rp935,000.00"
3/19/2021,"Rp925,000.00"
3/20/2021,"Rp934,000.00"
3/21/2021,"Rp934,000.00"
3/22/2021,"Rp931,000.00"
3/23/2021,"Rp929,000.00"
3/24/2021,"Rp921,000.00"
3/25/2021,"Rp924,000.00"
3/26/2021,"Rp921,000.00"
3/27/2021,"Rp922,000.00"
3/28/2021,"Rp922,000.00"
3/29/2021,"Rp921,000.00"
3/30/2021,"Rp911,000.00"
3/31/2021,"Rp903,000.00"
4/1/2021,"Rp913,000.00"
4/2/2021,"Rp922,000.00"
4/3/2021,"Rp922,000.00"
4/4/2021,"Rp922,000.00"
4/5/2021,"Rp921,000.00"
4/6/2021,"Rp920,000.00"
4/7/2021,"Rp924,000.00"
4/8/2021,"Rp922,000.00"
4/9/2021,"Rp931,000.00"
4/10/2021,"Rp927,000.00"
4/11/2021,"Rp927,000.00"
4/12/2021,"Rp926,000.00"
4/13/2021,"Rp924,000.00"
4/14/2021,"Rp930,000.00"
4/15/2021,"Rp925,000.00"
4/16/2021,"Rp935,000.00"
4/17/2021,"Rp937,000.00"
4/18/2021,"Rp937,000.00"
4/19/2021,"Rp939,000.00"
4/20/2021,"Rp933,000.00"
4/21/2021,"Rp932,000.00"
4/22/2021,"Rp940,000.00"
4/23/2021,"Rp935,000.00"
4/24/2021,"Rp933,000.00"
4/25/2021,"Rp933,000.00"
4/26/2021,"Rp933,000.00"
4/27/2021,"Rp930,000.00"
4/28/2021,"Rp926,000.00"
4/29/2021,"Rp931,000.00"
4/30/2021,"Rp922,000.00"
5/1/2021,"Rp921,000.00"
5/2/2021,"Rp921,000.00"
5/3/2021,"Rp921,000.00"
5/4/2021,"Rp930,000.00"
5/5/2021,"Rp922,000.00"
5/6/2021,"Rp926,000.00"
5/7/2021,"Rp934,000.00"
5/8/2021,"Rp937,000.00"
5/10/2021,"Rp937,000.00"
5/11/2021,"Rp933,000.00"
5/17/2021,"Rp937,000.00"
5/18/2021,"Rp947,000.00"
5/19/2021,"Rp948,000.00"
5/20/2021,"Rp947,000.00"
5/21/2021,"Rp957,000.00"
5/22/2021,"Rp958,000.00"
5/23/2021,"Rp958,000.00"
5/24/2021,"Rp959,000.00"
5/25/2021,"Rp955,000.00"
5/27/2021,"Rp962,000.00"
5/28/2021,"Rp962,000.00"
5/29/2021,"Rp965,000.00"
5/30/2021,"Rp965,000.00"
5/31/2021,"Rp965,000.00"
6/2/2021,"Rp961,000.00"
6/3/2021,"Rp964,000.00"
6/4/2021,"Rp949,000.00"
6/5/2021,"Rp960,000.00"
6/6/2021,"Rp960,000.00"
6/7/2021,"Rp959,000.00"
6/8/2021,"Rp960,000.00"
6/9/2021,"Rp957,000.00"
6/10/2021,"Rp954,000.00"
6/11/2021,"Rp957,000.00"
6/12/2021,"Rp948,000.00"
6/13/2021,"Rp948,000.00"
6/14/2021,"Rp945,000.00"
6/15/2021,"Rp943,000.00"
6/16/2021,"Rp940,000.00"
6/17/2021,"Rp928,000.00"
6/18/2021,"Rp920,000.00"
6/19/2021,"Rp920,000.00"
6/20/2021,"Rp920,000.00"
6/21/2021,"Rp923,000.00"
6/22/2021,"Rp932,000.00"
6/23/2021,"Rp930,000.00"
6/24/2021,"Rp932,000.00"
6/25/2021,"Rp932,000.00"
6/26/2021,"Rp934,000.00"
6/27/2021,"Rp934,000.00"
6/28/2021,"Rp933,000.00"
6/29/2021,"Rp932,000.00"
6/30/2021,"Rp927,000.00"
7/1/2021,"Rp932,000.00"
7/2/2021,"Rp935,000.00"
7/3/2021,"Rp942,000.00"
7/4/2021,"Rp942,000.00"
7/5/2021,"Rp941,000.00"
7/6/2021,"Rp939,000.00"
7/7/2021,"Rp940,000.00"
7/8/2021,"Rp945,000.00"
7/9/2021,"Rp947,000.00"
7/10/2021,"Rp950,000.00"
7/12/2021,"Rp950,000.00"
7/13/2021,"Rp946,000.00"
7/14/2021,"Rp945,000.00"
7/15/2021,"Rp953,000.00"
7/16/2021,"Rp956,000.00"
7/17/2021,"Rp949,000.00"
7/19/2021,"Rp950,000.00"
7/21/2021,"Rp947,000.00"
7/22/2021,"Rp946,000.00"
7/23/2021,"Rp946,000.00"
7/24/2021,"Rp943,000.00"
7/26/2021,"Rp942,000.00"
7/27/2021,"Rp940,000.00"
7/28/2021,"Rp940,000.00"
7/29/2021,"Rp945,000.00"
7/30/2021,"Rp953,000.00"
7/31/2021,"Rp948,000.00"
8/2/2021,"Rp948,000.00"
8/3/2021,"Rp948,000.00"
8/4/2021,"Rp943,000.00"
8/5/2021,"Rp941,000.00"
8/6/2021,"Rp939,000.00"
8/7/2021,"Rp931,000.00"
8/9/2021,"Rp921,000.00"
8/10/2021,"Rp925,000.00"
8/12/2021,"Rp932,000.00"
8/13/2021,"Rp932,000.00"
8/14/2021,"Rp942,000.00"
8/16/2021,"Rp942,000.00"
8/18/2021,"Rp946,000.00"
8/19/2021,"Rp947,000.00"
8/20/2021,"Rp946,000.00"
8/21/2021,"Rp948,000.00"
8/23/2021,"Rp946,000.00"
8/24/2021,"Rp953,000.00"
8/25/2021,"Rp950,000.00"
8/26/2021,"Rp942,000.00"
8/27/2021,"Rp942,000.00"
8/28/2021,"Rp951,000.00"
8/29/2021,"Rp951,000.00"
8/30/2021,"Rp951,000.00"
8/31/2021,"Rp944,000.00"
9/1/2021,"Rp941,000.00"
9/2/2021,"Rp939,000.00"
9/3/2021,"Rp937,000.00"
9/4/2021,"Rp943,000.00"
9/5/2021,"Rp943,000.00"
9/6/2021,"Rp942,000.00"
9/7/2021,"Rp940,000.00"
9/8/2021,"Rp928,000.00"
9/9/2021,"Rp930,000.00"
9/10/2021,"Rp934,000.00"
9/11/2021,"Rp929,000.00"
9/12/2021,"Rp929,000.00"
9/13/2021,"Rp929,000.00"
9/14/2021,"Rp932,000.00"
9/15/2021,"Rp936,000.00"
9/16/2021,"Rp932,000.00"
9/17/2021,"Rp918,000.00"
9/18/2021,"Rp918,000.00"
9/19/2021,"Rp918,000.00"
9/20/2021,"Rp917,000.00"
9/21/2021,"Rp922,000.00"
9/22/2021,"Rp926,000.00"
9/23/2021,"Rp924,000.00"
9/24/2021,"Rp917,000.00"
9/25/2021,"Rp918,000.00"
9/26/2021,"Rp918,000.00"
9/27/2021,"Rp918,000.00"
9/28/2021,"Rp918,000.00"
9/29/2021,"Rp913,000.00"
9/30/2021,"Rp913,000.00"
10/1/2021,"Rp922,000.00"
10/2/2021,"Rp923,000.00"
10/3/2021,"Rp923,000.00"
10/4/2021,"Rp924,000.00"
10/5/2021,"Rp922,000.00"
10/6/2021,"Rp917,000.00"
10/7/2021,"Rp918,000.00"
10/8/2021,"Rp914,000.00"
10/9/2021,"Rp914,000.00"
10/10/2021,"Rp914,000.00"
10/11/2021,"Rp914,000.00"
10/12/2021,"Rp912,000.00"
10/13/2021,"Rp916,000.00"
10/14/2021,"Rp928,000.00"
10/15/2021,"Rp926,000.00"
10/16/2021,"Rp914,000.00"
10/17/2021,"Rp914,000.00"
10/18/2021,"Rp915,000.00"
10/19/2021,"Rp915,000.00"
10/20/2021,"Rp916,000.00"
10/21/2021,"Rp921,000.00"
10/22/2021,"Rp925,000.00"
10/23/2021,"Rp928,000.00"
10/24/2021,"Rp928,000.00"
10/25/2021,"Rp929,000.00"
10/26/2021,"Rp934,000.00"
10/27/2021,"Rp929,000.00"
10/28/2021,"Rp930,000.00"
10/29/2021,"Rp931,000.00"
10/30/2021,"Rp925,000.00"
10/31/2021,"Rp925,000.00"
11/1/2021,"Rp924,000.00"
11/2/2021,"Rp930,000.00"
11/3/2021,"Rp929,000.00"
11/4/2021,"Rp927,000.00"
11/5/2021,"Rp934,000.00"
11/6/2021,"Rp946,000.00"
11/7/2021,"Rp946,000.00"
11/8/2021,"Rp945,000.00"
11/9/2021,"Rp943,000.00"
11/10/2021,"Rp943,000.00"
11/11/2021,"Rp951,000.00"
11/12/2021,"Rp956,000.00"
11/13/2021,"Rp955,000.00"
11/14/2021,"Rp955,000.00"
11/15/2021,"Rp955,000.00"
11/16/2021,"Rp952,000.00"
11/17/2021,"Rp948,000.00"
11/18/2021,"Rp956,000.00"
11/19/2021,"Rp953,000.00"
11/20/2021,"Rp947,000.00"
11/21/2021,"Rp947,000.00"
11/22/2021,"Rp947,000.00"
11/23/2021,"Rp935,000.00"
11/24/2021,"Rp929,000.00"
11/25/2021,"Rp929,000.00"
11/26/2021,"Rp930,000.00"
11/27/2021,"Rp929,000.00"
11/28/2021,"Rp929,000.00"
11/29/2021,"Rp930,000.00"
11/30/2021,"Rp930,000.00"
12/1/2021,"Rp925,000.00"
12/2/2021,"Rp929,000.00"
12/3/2021,"Rp926,000.00"
12/4/2021,"Rp932,000.00"
12/5/2021,"Rp932,000.00"
12/6/2021,"Rp932,000.00"
12/7/2021,"Rp933,000.00"
12/8/2021,"Rp933,000.00"
12/9/2021,"Rp930,000.00"
12/10/2021,"Rp927,000.00"
12/11/2021,"Rp930,000.00"
12/12/2021,"Rp930,000.00"
12/13/2021,"Rp930,000.00"
12/14/2021,"Rp929,000.00"
12/15/2021,"Rp924,000.00"
12/16/2021,"Rp927,000.00"
12/17/2021,"Rp934,000.00"
12/18/2021,"Rp934,000.00"
12/19/2021,"Rp934,000.00"
12/20/2021,"Rp935,000.00"
12/21/2021,"Rp934,000.00"
12/22/2021,"Rp931,000.00"
12/23/2021,"Rp932,000.00"
12/24/2021,"Rp933,000.00"
12/27/2021,"Rp931,000.00"
12/28/2021,"Rp934,000.00"
12/29/2021,"Rp932,000.00"
12/30/2021,"Rp933,000.00"
12/31/2021,"Rp938,000.00"
1/3/2022,"Rp945,000.00"
1/4/2022,"Rp935,000.00"
1/5/2022,"Rp940,000.00"
1/6/2022,"Rp941,000.00"
1/7/2022,"Rp934,000.00"
1/8/2022,"Rp934,000.00"
1/9/2022,"Rp934,000.00"
1/10/2022,"Rp933,000.00"
1/11/2022,"Rp934,000.00"
1/12/2022,"Rp940,000.00"
1/13/2022,"Rp941,000.00"
1/14/2022,"Rp939,000.00"
1/15/2022,"Rp938,000.00"
1/16/2022,"Rp938,000.00"
1/17/2022,"Rp937,000.00"
1/18/2022,"Rp939,000.00"
1/19/2022,"Rp936,000.00"
1/20/2022,"Rp948,000.00"
1/21/2022,"Rp947,000.00"
1/22/2022,"Rp945,000.00"
1/23/2022,"Rp945,000.00"
1/24/2022,"Rp944,000.00"
1/25/2022,"Rp947,000.00"
1/26/2022,"Rp950,000.00"
1/27/2022,"Rp938,000.00"
1/28/2022,"Rp930,000.00"
1/29/2022,"Rp928,000.00"
1/30/2022,"Rp928,000.00"
1/31/2022,"Rp927,000.00"
2/1/2022,"Rp931,000.00"
2/2/2022,"Rp932,000.00"
2/3/2022,"Rp933,000.00"
2/4/2022,"Rp934,000.00"
2/5/2022,"Rp935,000.00"
2/6/2022,"Rp935,000.00"
2/7/2022,"Rp937,000.00"
2/7/2022,"Rp937,000.00"
2/8/2022,"Rp943,000.00"
2/9/2022,"Rp943,000.00"
2/10/2022,"Rp945,000.00"
2/11/2022,"Rp941,000.00"
2/12/2022,"Rp953,000.00"
2/13/2022,"Rp953,000.00"
2/14/2022,"Rp953,000.00"
2/15/2022,"Rp957,000.00"
2/16/2022,"Rp946,000.00"
2/17/2022,"Rp953,000.00"
2/18/2022,"Rp967,000.00"
2/19/2022,"Rp969,000.00"
2/20/2022,"Rp969,000.00"
2/21/2022,"Rp972,000.00"
2/22/2022,"Rp972,000.00"
2/23/2022,"Rp969,000.00"
2/24/2022,"Rp974,000.00"
2/24/2022,"Rp984,000.00"
2/24/2022,"Rp994,000.00"
2/25/2022,"Rp975,000.00"
2/26/2022,"Rp969,000.00"
2/27/2022,"Rp969,000.00"
2/28/2022,"Rp978,000.00"
3/1/2022,"Rp977,000.00"
3/2/2022,"Rp987,000.00"
3/3/2022,"Rp987,000.00"
3/4/2022,"Rp990,000.00"
3/5/2022,"Rp1,005,000.00"
3/6/2022,"Rp1,005,000.00"
3/7/2022,"Rp1,013,000.00"
3/8/2022,"Rp1,019,000.00"
3/9/2022,"Rp1,036,000.00"
3/10/2022,"Rp1,010,000.00"
3/11/2022,"Rp1,010,000.00"
3/12/2022,"Rp1,009,000.00"
3/13/2022,"Rp1,009,000.00"
3/14/2022,"Rp1,001,000.00"
3/15/2022,"Rp994,000.00"
3/16/2022,"Rp984,000.00"
3/17/2022,"Rp986,000.00"
3/18/2022,"Rp991,000.00"
3/19/2022,"Rp984,000.00"
3/20/2022,"Rp984,000.00"
3/21/2022,"Rp983,000.00"
3/22/2022,"Rp989,000.00"
3/23/2022,"Rp984,000.00"
3/24/2022,"Rp994,000.00"
3/25/2022,"Rp1,000,000.00"
3/26/2022,"Rp999,000.00"
3/27/2022,"Rp999,000.00"
3/28/2022,"Rp999,000.00"
3/29/2022,"Rp985,000.00"
3/30/2022,"Rp983,000.00"
3/31/2022,"Rp987,000.00"
4/1/2022,"Rp989,000.00"
4/2/2022,"Rp985,000.00"
4/3/2022,"Rp985,000.00"
4/4/2022,"Rp985,000.00"
4/5/2022,"Rp988,000.00"
4/6/2022,"Rp983,000.00"
4/7/2022,"Rp984,000.00"
4/8/2022,"Rp988,000.00"
4/9/2022,"Rp994,000.00"
4/10/2022,"Rp994,000.00"
4/11/2022,"Rp993,000.00"
4/12/2022,"Rp997,000.00"
4/13/2022,"Rp1,002,000.00"
4/14/2022,"Rp1,006,000.00"
4/15/2022,"Rp1,005,000.00"
4/16/2022,"Rp1,005,000.00"
4/17/2022,"Rp1,005,000.00"
4/18/2022,"Rp1,010,000.00"
4/19/2022,"Rp1,007,000.00"
4/20/2022,"Rp995,000.00"
4/21/2022,"Rp998,000.00"
4/22/2022,"Rp997,000.00"
4/23/2022,"Rp989,000.00"
4/24/2022,"Rp989,000.00"
4/25/2022,"Rp988,000.00"
4/26/2022,"Rp982,000.00"
4/27/2022,"Rp981,000.00"
4/28/2022,"Rp975,000.00"
5/9/2022,"Rp977,000.00"
5/10/2022,"Rp970,000.00"
5/11/2022,"Rp966,000.00"
5/12/2022,"Rp975,000.00"
5/13/2022,"Rp969,000.00"
5/14/2022,"Rp967,000.00"
5/15/2022,"Rp967,000.00"
5/16/2022,"Rp967,000.00"
5/17/2022,"Rp974,000.00"
5/18/2022,"Rp971,000.00"
5/19/2022,"Rp973,000.00"
5/20/2022,"Rp985,000.00"
5/21/2022,"Rp984,000.00"
5/22/2022,"Rp984,000.00"
5/23/2022,"Rp984,000.00"
5/24/2022,"Rp987,000.00"
5/25/2022,"Rp992,000.00"
5/26/2022,"Rp988,000.00"
5/27/2022,"Rp988,000.00"
5/28/2022,"Rp986,000.00"
5/29/2022,"Rp986,000.00"
5/30/2022,"Rp985,000.00"
5/31/2022,"Rp983,000.00"
6/1/2022,"Rp979,000.00"
6/2/2022,"Rp984,000.00"
6/3/2022,"Rp989,000.00"
6/4/2022,"Rp979,000.00"
6/5/2022,"Rp979,000.00"
6/6/2022,"Rp980,000.00"
6/7/2022,"Rp976,000.00"
6/8/2022,"Rp981,000.00"
6/9/2022,"Rp983,000.00"
6/10/2022,"Rp984,000.00"
6/11/2022,"Rp995,000.00"
6/12/2022,"Rp995,000.00"
6/13/2022,"Rp996,000.00"
6/14/2022,"Rp986,000.00"
6/15/2022,"Rp984,000.00"
6/16/2022,"Rp994,000.00"
6/17/2022,"Rp999,000.00"
6/18/2022,"Rp999,000.00"
6/19/2022,"Rp999,000.00"
6/20/2022,"Rp999,000.00"
6/21/2022,"Rp999,000.00"
6/22/2022,"Rp993,000.00"
6/23/2022,"Rp999,000.00"
6/24/2022,"Rp992,000.00"
6/25/2022,"Rp992,000.00"
6/26/2022,"Rp992,000.00"
6/27/2022,"Rp994,000.00"
6/28/2022,"Rp988,000.00"
6/29/2022,"Rp988,000.00"
6/30/2022,"Rp988,000.00"
7/1/2022,"Rp984,000.00"
7/2/2022,"Rp991,000.00"
7/3/2022,"Rp991,000.00"
7/4/2022,"Rp989,000.00"
7/5/2022,"Rp989,000.00"
7/6/2022,"Rp977,000.00"
7/7/2022,"Rp969,000.00"
7/8/2022,"Rp969,000.00"
7/9/2022,"Rp969,000.00"
7/11/2022,"Rp969,000.00"
7/12/2022,"Rp966,000.00"
7/13/2022,"Rp964,000.00"
7/14/2022,"Rp967,000.00"
7/15/2022,"Rp962,000.00"
7/16/2022,"Rp962,000.00"
7/17/2022,"Rp962,000.00"
7/18/2022,"Rp963,000.00"
7/19/2022,"Rp961,000.00"
7/20/2022,"Rp963,000.00"
7/21/2022,"Rp957,000.00"
7/22/2022,"Rp965,000.00"
7/23/2022,"Rp970,000.00"
7/24/2022,"Rp970,000.00"
7/25/2022,"Rp969,000.00"
7/26/2022,"Rp966,000.00"
7/27/2022,"Rp966,000.00"
7/28/2022,"Rp978,000.00"
7/29/2022,"Rp982,000.00"
7/30/2022,"Rp982,000.00"
7/31/2022,"Rp982,000.00"
8/1/2022,"Rp980,000.00"
8/2/2022,"Rp984,000.00"
8/3/2022,"Rp978,000.00"
8/4/2022,"Rp983,000.00"
8/5/2022,"Rp998,000.00"
8/6/2022,"Rp989,000.00"
8/7/2022,"Rp989,000.00"
8/8/2022,"Rp987,000.00"
8/9/2022,"Rp996,000.00"
8/10/2022,"Rp995,000.00"
8/11/2022,"Rp995,000.00"
8/12/2022,"Rp990,000.00"
8/13/2022,"Rp990,000.00"
8/14/2022,"Rp990,000.00"
8/15/2022,"Rp988,000.00"
8/16/2022,"Rp980,000.00"
8/17/2022,"Rp980,000.00"
8/18/2022,"Rp975,000.00"
8/19/2022,"Rp974,000.00"
8/20/2022,"Rp972,000.00"
8/21/2022,"Rp972,000.00"
8/22/2022,"Rp971,000.00"
8/23/2022,"Rp968,000.00"
8/24/2022,"Rp972,000.00"
8/25/2022,"Rp972,000.00"
8/26/2022,"Rp972,000.00"
8/27/2022,"Rp964,000.00"
8/28/2022,"Rp964,000.00"
8/29/2022,"Rp962,000.00"
8/30/2022,"Rp965,000.00"
8/31/2022,"Rp957,000.00"
9/1/2022,"Rp949,000.00"
9/2/2022,"Rp947,000.00"
9/3/2022,"Rp952,000.00"
9/4/2022,"Rp952,000.00"
9/5/2022,"Rp951,000.00"
9/6/2022,"Rp955,000.00"
9/7/2022,"Rp946,000.00"
9/8/2022,"Rp950,000.00"
9/9/2022,"Rp947,000.00"
9/10/2022,"Rp947,000.00"
9/11/2022,"Rp947,000.00"
9/12/2022,"Rp947,000.00"
9/13/2022,"Rp950,000.00"
9/14/2022,"Rp942,000.00"
9/15/2022,"Rp942,000.00"
9/16/2022,"Rp933,000.00"
9/17/2022,"Rp940,000.00"
9/18/2022,"Rp940,000.00"
9/19/2022,"Rp940,000.00"
9/20/2022,"Rp942,000.00"
9/21/2022,"Rp937,000.00"
9/22/2022,"Rp937,000.00"
9/23/2022,"Rp941,000.00"
9/24/2022,"Rp932,000.00"
9/25/2022,"Rp932,000.00"
9/26/2022,"Rp932,000.00"
9/27/2022,"Rp930,000.00"
9/28/2022,"Rp932,000.00"
9/29/2022,"Rp942,000.00"
9/30/2022,"Rp945,000.00"
10/1/2022,"Rp943,000.00"
10/2/2022,"Rp943,000.00"
10/3/2022,"Rp945,000.00"
10/4/2022,"Rp955,000.00"
10/5/2022,"Rp962,000.00"
10/6/2022,"Rp957,000.00"
10/7/2022,"Rp953,000.00"
10/8/2022,"Rp949,000.00"
10/9/2022,"Rp949,000.00"
10/10/2022,"Rp949,000.00"
10/11/2022,"Rp941,000.00"
10/12/2022,"Rp941,000.00"
10/13/2022,"Rp945,000.00"
10/14/2022,"Rp940,000.00"
10/15/2022,"Rp935,000.00"
10/16/2022,"Rp935,000.00"
10/17/2022,"Rp935,000.00"
10/18/2022,"Rp940,000.00"
10/19/2022,"Rp940,000.00"
10/20/2022,"Rp933,000.00"
10/21/2022,"Rp936,000.00"
10/22/2022,"Rp945,000.00"
10/23/2022,"Rp945,000.00"
10/24/2022,"Rp946,000.00"
10/25/2022,"Rp943,000.00"
10/26/2022,"Rp943,000.00"
10/27/2022,"Rp948,000.00"
10/28/2022,"Rp944,000.00"
10/29/2022,"Rp939,000.00"
10/30/2022,"Rp939,000.00"
10/31/2022,"Rp939,000.00"
11/1/2022,"Rp936,000.00"
11/2/2022,"Rp944,000.00"
11/3/2022,"Rp939,000.00"
11/4/2022,"Rp939,000.00"
11/5/2022,"Rp954,000.00"
11/6/2022,"Rp954,000.00"
11/7/2022,"Rp951,000.00"
11/8/2022,"Rp950,000.00"
11/9/2022,"Rp961,000.00"
11/10/2022,"Rp959,000.00"
11/11/2022,"Rp974,000.00"
11/12/2022,"Rp972,000.00"
11/13/2022,"Rp972,000.00"
11/14/2022,"Rp970,000.00"
11/15/2022,"Rp973,000.00"
11/16/2022,"Rp981,000.00"
11/17/2022,"Rp981,000.00"
11/18/2022,"Rp980,000.00"
11/19/2022,"Rp978,000.00"
11/20/2022,"Rp978,000.00"
11/21/2022,"Rp978,000.00"
11/22/2022,"Rp975,000.00"
11/23/2022,"Rp977,000.00"
11/24/2022,"Rp981,000.00"
11/25/2022,"Rp980,000.00"
11/26/2022,"Rp981,000.00"
11/27/2022,"Rp981,000.00"
11/28/2022,"Rp979,000.00"
11/29/2022,"Rp977,000.00"
11/30/2022,"Rp981,000.00"
12/1/2022,"Rp991,000.00"
12/2/2022,"Rp1,004,000.00"
12/3/2022,"Rp998,000.00"
12/4/2022,"Rp998,000.00"
12/5/2022,"Rp999,000.00"
12/6/2022,"Rp984,000.00"
12/7/2022,"Rp984,000.00"
12/8/2022,"Rp999,000.00"
12/9/2022,"Rp1,003,000.00"
12/10/2022,"Rp1,007,000.00"
12/11/2022,"Rp1,007,000.00"
12/12/2022,"Rp1,005,000.00"
12/13/2022,"Rp998,000.00"
12/14/2022,"Rp1,013,000.00"
12/15/2022,"Rp1,013,000.00"
12/16/2022,"Rp1,000,000.00"
12/17/2022,"Rp1,008,000.00"
12/18/2022,"Rp1,008,000.00"
12/19/2022,"Rp1,007,000.00"
12/20/2022,"Rp1,004,000.00"
12/21/2022,"Rp1,016,000.00"
12/22/2022,"Rp1,014,000.00"
12/23/2022,"Rp1,004,000.00"
12/24/2022,"Rp1,006,000.00"
12/25/2022,"Rp1,006,000.00"
12/26/2022,"Rp1,006,000.00"
12/27/2022,"Rp1,008,000.00"
12/28/2022,"Rp1,014,000.00"
12/29/2022,"Rp1,012,000.00"
12/30/2022,"Rp1,020,000.00"
12/31/2022,"Rp1,026,000.00"
1/1/2023,"Rp1,026,000.00"
1/2/2023,"Rp1,026,000.00"
1/3/2023,"Rp1,022,000.00"
1/4/2023,"Rp1,024,000.00"
1/5/2023,"Rp1,031,000.00"
1/6/2023,"Rp1,022,000.00"
1/7/2023,"Rp1,032,000.00"
1/8/2023,"Rp1,032,000.00"
1/9/2023,"Rp1,033,000.00"
1/10/2023,"Rp1,035,000.00"
1/11/2023,"Rp1,035,000.00"
1/12/2023,"Rp1,035,000.00"
1/13/2023,"Rp1,042,000.00"
1/14/2023,"Rp1,043,000.00"
1/15/2023,"Rp1,043,000.00"
1/16/2023,"Rp1,042,000.00"
1/17/2023,"Rp1,032,000.00"
1/18/2023,"Rp1,022,000.00"
1/19/2023,"Rp1,029,000.00"
1/20/2023,"Rp1,039,000.00"
1/21/2023,"Rp1,035,000.00"
1/22/2023,"Rp1,035,000.00"
1/23/2023,"Rp1,035,000.00"
1/24/2023,"Rp1,037,000.00"
1/25/2023,"Rp1,040,000.00"
1/26/2023,"Rp1,035,000.00"
1/27/2023,"Rp1,030,000.00"
1/28/2023,"Rp1,029,000.00"
1/29/2023,"Rp1,029,000.00"
1/30/2023,"Rp1,029,000.00"
1/31/2023,"Rp1,027,000.00"
2/1/2023,"Rp1,029,000.00"
2/2/2023,"Rp1,042,000.00"
2/3/2023,"Rp1,029,000.00"
2/4/2023,"Rp1,014,000.00"
2/5/2023,"Rp1,014,000.00"
2/6/2023,"Rp1,014,000.00"
2/7/2023,"Rp1,017,000.00"
2/8/2023,"Rp1,028,000.00"
2/9/2023,"Rp1,033,000.00"
2/10/2023,"Rp1,026,000.00"
2/11/2023,"Rp1,028,000.00"
2/12/2023,"Rp1,028,000.00"
2/13/2023,"Rp1,027,000.00"
2/14/2023,"Rp1,026,000.00"
2/15/2023,"Rp1,029,000.00"
